id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
2616,20000,2,university,2,24,0,0,0,0,0,0,20073,19940,19441,18680,19071,19217,1319,1291,656,679,784,376,0
8370,360000,2,graduate school,1,40,-1,-1,-2,-1,-1,-1,10210,-1814,-11035,12319,6050,2125,0,0,32319,6050,2125,35860,0
8422,50000,1,university,2,24,0,0,0,0,0,0,23553,21507,17827,7655,7881,8248,1700,2000,500,500,500,1000,0
3561,10000,1,university,2,24,2,0,0,0,0,0,223,3035,4810,7546,9260,10000,3000,2000,3000,2000,1000,0,0
16342,200000,1,graduate school,2,33,0,0,0,0,0,0,48950,47766,42798,42142,37580,4831,2374,2355,1550,1000,500,461,0
10126,180000,1,graduate school,1,46,0,0,0,-2,-2,-2,142826,61650,0,0,0,0,3000,0,0,0,0,0,0
4082,180000,2,graduate school,1,47,-1,-1,-1,-1,-1,-1,8059,11622,16379,9795,8414,6557,11680,16466,9844,8456,6589,5823,0
1512,290000,2,graduate school,2,29,-1,-1,-1,-1,-1,-1,578,7124,7620,0,4788,0,7129,7620,0,4788,0,7026,0
13063,50000,1,graduate school,2,26,0,0,0,0,0,2,46415,38226,31924,19682,19989,20452,1672,1699,1600,901,1500,7,0
5859,40000,2,graduate school,2,26,2,2,2,2,2,0,27255,26532,29089,28522,28914,29482,0,3000,200,1000,1200,1300,1
5282,340000,2,university,2,30,0,0,0,0,-1,-1,47664,38192,39234,20960,360,360,2000,2000,3000,360,360,45385,0
16468,10000,1,university,1,37,0,0,0,0,-1,-1,6930,6399,4634,5388,780,0,1065,1246,1000,780,0,390,0
11404,120000,2,graduate school,2,29,0,0,0,0,-2,-1,50150,44742,33231,-1320,-660,956,5069,2805,0,0,1616,0,0
7216,380000,1,graduate school,1,50,0,0,0,0,0,0,211463,201613,191343,184267,172328,230031,10000,10000,10000,20000,95000,50000,0
11926,10000,1,university,2,34,0,0,0,0,0,0,9178,7692,9484,10004,10084,9936,1500,2257,1200,500,500,600,0
22595,310000,2,high school,2,30,1,-1,0,0,0,0,5931,118109,131107,97009,51757,50009,120000,18008,20000,12000,5000,3000,0
11045,400000,1,university,2,44,0,0,0,0,0,0,6902,7904,7566,7716,7722,7890,1216,1213,363,219,234,159,0
474,360000,1,university,2,29,0,0,0,0,0,0,268112,263368,259969,255832,245462,250244,9429,8738,7017,7154,7073,7300,0
7022,150000,2,graduate school,1,30,2,0,0,0,0,0,151060,139648,119043,112072,113932,105706,3864,3868,2808,3037,2583,1079,1
1847,10000,1,graduate school,2,23,2,2,2,2,-2,-1,2724,5520,5275,0,0,150,3000,0,0,0,150,275,0
17393,120000,2,university,1,28,-2,-2,-2,-2,-2,-2,1613,136,0,0,0,0,136,0,0,0,0,0,0
12269,20000,1,university,2,35,0,0,0,0,0,0,19600,19694,19945,20051,19472,19830,1312,1363,1249,1000,2000,1000,1
9016,20000,1,graduate school,2,23,0,0,0,0,0,0,8693,10045,11776,11776,10886,-1000,1500,2000,0,0,0,0,0
8949,20000,1,university,2,43,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,0,0,0,0,0,2966,1
19255,780000,1,graduate school,1,48,0,0,0,0,0,0,171459,178587,190663,195124,184872,191090,10000,15004,10000,8000,10028,7003,0
18863,30000,2,university,2,51,0,0,2,2,2,2,22473,25293,24602,27964,27232,29800,3200,1,3801,0,3001,0,0
5826,310000,2,graduate school,1,66,0,0,0,0,0,0,259874,236662,220421,224801,229520,234145,8874,7984,8029,8324,8435,8552,1
12905,400000,2,university,1,32,0,0,0,0,0,0,183339,179701,179979,89317,59413,65890,10016,7473,6151,2000,7015,45,0
1852,230000,2,high school,1,45,-1,-1,-2,-1,0,-1,1633,8410,5722,10371,9998,1328,8435,5955,10371,0,1332,0,0
7158,160000,2,university,1,31,0,0,0,0,0,0,135320,146230,76660,79825,82951,85168,5000,10000,5000,5000,4000,4000,0
18096,150000,2,high school,2,47,0,0,0,0,0,0,153412,153720,150540,153103,152060,151470,7000,7000,7000,5200,5500,6300,0
1682,50000,1,graduate school,2,36,1,2,2,2,0,0,49845,51215,47074,18853,19405,19237,2505,2300,0,1000,800,1000,0
1453,60000,1,high school,2,24,0,0,0,0,2,0,58819,59810,56566,30627,30203,28648,3000,1768,3954,1000,1500,1200,0
17823,220000,2,university,1,34,0,0,0,0,0,0,208009,212271,166288,168146,172345,177151,8200,8000,6108,7000,7743,7700,0
13339,20000,1,high school,2,40,0,0,0,0,0,0,16884,17891,19078,19800,20000,0,1291,1478,1200,400,0,0,0
13348,160000,1,graduate school,1,47,1,2,2,2,2,3,58706,57384,59875,61518,65152,64074,0,3200,3000,5000,0,3000,1
10053,180000,2,graduate school,2,25,0,-1,2,-1,-1,2,7026,10080,3254,1443,7105,2929,10080,0,1443,7105,0,5253,0
16090,140000,2,high school,2,61,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
11196,30000,1,graduate school,2,28,0,0,0,0,2,0,10480,11503,12513,13804,13442,14066,1199,1209,1500,0,1000,1500,1
10243,200000,2,university,2,29,0,0,0,0,0,0,180016,166678,128324,128334,131104,133762,6073,6100,5000,5000,5000,5100,0
10229,130000,2,university,1,39,0,0,0,0,0,0,93797,91523,88331,81192,78774,77117,3339,2892,2733,2752,3159,3000,0
300,140000,2,graduate school,2,28,-1,0,0,-1,-1,-1,10833,14446,7609,4991,3400,3745,14000,3855,4991,3600,5500,4000,0
1108,20000,1,high school,1,51,2,0,0,0,0,0,14815,15837,16852,17188,17546,17895,1264,1279,615,635,639,664,0
851,360000,1,unknown,1,66,-1,-1,-1,-1,-1,-1,47615,74976,4040,151858,48580,1451,75351,4064,152618,48822,1451,171944,0
16343,140000,1,university,1,48,0,0,0,0,0,0,131959,117153,109570,100086,76125,77720,4153,3965,3211,2772,2817,3211,0
12896,150000,2,university,1,34,2,2,2,2,0,0,140711,147833,148066,142163,135075,135309,12416,6130,27,4610,5000,5000,0
10985,30000,1,graduate school,2,35,0,0,0,0,0,0,26974,28144,28280,25990,25999,26425,2000,1339,849,1125,1043,0,1
2247,130000,2,graduate school,2,26,0,-1,-1,-1,-2,-2,20054,1298,6712,-884,-6332,-9333,1298,6730,900,5448,0,25000,0
10353,50000,1,graduate school,2,29,-1,-1,0,0,0,0,1162,37702,32617,28814,16478,25349,37719,1095,2000,10000,13352,10000,0
6384,50000,2,university,2,24,0,0,0,0,0,0,51261,51493,50136,20287,20281,20027,2600,2000,730,800,900,750,0
6087,340000,2,graduate school,1,46,-1,-1,-1,-1,-1,-1,9435,40670,14007,11922,84739,11132,40670,24330,11943,84739,11132,46039,0
14911,70000,2,university,2,24,0,0,0,0,0,0,34201,49800,26194,27454,28159,25775,1800,2000,2000,1500,1500,0,0
14867,130000,2,university,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9,20000,1,high school,2,35,-2,-2,-2,-2,-1,-1,0,0,0,0,13007,13912,0,0,0,13007,1122,0,0
16191,90000,1,university,2,25,0,0,-1,-1,0,-1,2381,2908,1051,2422,1051,1051,1800,1052,2422,0,1051,83573,0
5368,180000,1,graduate school,2,27,0,0,0,0,0,0,29735,24414,18300,16908,37319,34978,19000,5000,10009,22000,20000,15000,0
10102,20000,1,university,2,23,0,0,0,0,0,0,17728,18835,38099,18471,16408,17135,1700,1262,1244,595,1000,1000,0
4041,140000,2,university,1,35,-1,-1,-1,-1,-1,-1,4694,4340,4332,4058,2929,4345,4340,4332,4172,5544,4345,2178,1
13155,150000,1,university,1,39,1,2,0,0,0,0,9937,9629,10633,10649,10570,10481,0,1175,1135,1000,1000,1000,0
7792,30000,1,university,2,25,1,2,2,2,2,2,26623,27703,26753,30107,30614,27190,1800,0,4100,900,0,40925,1
16982,70000,2,graduate school,2,27,2,2,2,2,2,2,43616,44597,45784,46528,47458,48347,2000,2200,1800,2000,1800,2000,1
16138,20000,1,university,2,23,0,0,0,0,0,0,15932,16965,17993,18698,19075,20498,1605,1605,1310,687,1735,0,0
17038,100000,2,graduate school,2,30,0,0,2,0,0,0,92909,96454,98010,99633,88708,93474,6000,4000,4507,2983,6000,4800,0
17456,210000,2,graduate school,2,25,0,0,0,0,0,0,66517,63828,60713,61949,61908,59914,3000,2500,6259,5000,3000,5000,0
9872,30000,2,university,2,22,0,0,2,0,0,0,10094,14870,13329,7275,26804,29362,5300,0,607,20000,3000,0,0
12591,110000,2,university,2,26,0,0,0,0,0,0,63376,67293,67536,77697,82888,88048,5000,1317,11380,6508,6540,6671,0
5102,360000,2,graduate school,1,27,-2,-2,-2,-2,-2,-2,0,0,7365,0,0,0,0,7365,0,0,0,8665,0
18641,260000,2,graduate school,1,38,0,0,-1,0,-1,-1,16995,12947,31394,26254,6522,0,3087,33000,2000,6522,0,5320,0
3098,80000,1,university,1,26,0,0,0,0,0,0,67692,63789,65771,28690,29137,29569,2763,3500,900,700,700,700,0
22563,210000,2,high school,2,30,-1,-1,-1,-1,-1,-1,1661,5793,1181,1031,1430,1031,5793,1181,1031,1430,1031,1031,0
20797,500000,2,university,1,46,0,0,-1,-1,0,0,16400,886,21803,90182,79310,68380,886,21831,90182,2500,2380,2772,0
11522,20000,1,university,2,43,-1,-1,-1,-1,-1,-1,390,390,390,390,540,930,390,390,390,540,780,0,0
14265,50000,1,high school,2,46,0,0,0,0,0,0,48060,48923,48924,33778,19492,19582,2326,2000,1235,622,1000,1000,0
23511,320000,1,graduate school,1,40,-2,-2,-2,-2,-2,-2,968,6444,23384,4310,5980,13522,6476,23507,4336,6010,13589,3574,0
14427,200000,1,university,2,48,0,0,0,0,0,0,111664,113884,116545,120396,121486,121518,4080,4500,5800,4500,5000,5000,0
12629,120000,2,university,2,28,0,0,0,0,0,0,67087,66665,67525,67091,67419,67711,2400,3040,2400,2500,2450,2500,0
20827,20000,2,graduate school,2,29,2,0,0,0,0,0,15037,16078,17210,18098,18843,19586,1600,1700,1500,1000,1000,500,1
3658,80000,1,graduate school,2,29,0,0,0,0,0,0,73722,75323,64277,45455,42231,42804,3300,2500,1556,1600,1600,1600,0
10844,210000,1,graduate school,1,52,0,0,0,-1,-1,-1,44933,38542,39332,11140,8463,10406,1793,8242,12000,8534,11000,7500,0
15903,80000,2,high school,1,49,0,0,0,0,0,0,79967,75920,73968,71919,59894,59405,2700,2875,3000,3000,4000,2500,0
23302,130000,1,university,2,30,-1,2,2,2,-1,-1,780,780,390,0,780,0,390,0,0,780,0,0,0
19645,30000,1,high school,1,42,0,0,-1,-1,-1,-1,1946,1473,390,390,390,0,1000,390,390,390,0,780,0
12607,80000,2,university,1,29,2,2,2,2,0,0,82074,79440,102872,49043,23962,23283,0,4300,0,1000,5000,1000,1
14069,330000,2,graduate school,1,53,0,0,0,0,0,0,304922,292517,211831,153841,156866,155679,14000,7507,6000,6171,6000,6000,0
13486,10000,2,graduate school,2,23,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
8982,20000,1,university,1,41,2,2,3,2,2,2,17213,19041,18449,17857,18735,19277,2400,0,0,1320,1000,0,1
13644,80000,2,university,1,35,2,2,2,0,0,2,22001,23339,22677,23692,25406,26050,2000,0,1395,2109,1196,0,1
5974,50000,2,graduate school,2,22,0,0,0,0,0,0,49077,47610,46490,21056,20425,20632,2610,2609,715,930,2000,770,0
17881,290000,2,graduate school,1,34,0,0,0,0,0,0,276365,199540,191188,145089,137942,116689,9263,9041,7027,10088,8027,10025,0
18888,80000,1,graduate school,2,25,0,0,0,0,0,0,67751,68484,54926,55241,56560,57881,2500,3000,2000,2000,2000,3000,0
5633,130000,2,university,1,31,0,0,0,0,0,0,32215,33690,34859,34051,32827,16702,2000,2000,2000,1000,2000,7131,0
12938,170000,2,high school,1,38,0,0,0,-1,0,0,4202,5146,6494,1264,948,632,1336,2000,1264,0,0,0,0
17086,330000,2,university,2,31,0,0,0,0,0,0,30532,33814,38243,39603,40542,41239,3814,5000,2000,1598,1500,2000,0
22498,220000,2,university,2,29,2,0,0,0,0,0,28992,36106,33494,29518,29569,28587,8000,3000,3000,6000,5000,1136,0
15250,250000,2,graduate school,2,29,2,2,2,2,2,2,124780,127168,125721,122209,126129,127847,5900,4500,0,5954,3900,4826,1
5787,30000,2,high school,2,33,1,2,2,0,0,2,24457,25474,26241,25388,26377,27794,1716,1500,911,1400,2000,0,1
17140,30000,2,university,1,26,-1,-1,-1,-1,-1,-1,3761,7215,2730,1770,0,11242,7231,2732,1770,0,11242,2000,0
15963,50000,2,university,2,42,5,4,3,2,0,0,20235,19635,19045,18300,17900,17900,0,0,0,0,0,0,1
23032,200000,2,university,1,52,0,0,0,0,0,0,290122,274868,280828,286702,293038,299317,7100,7500,7500,8000,8000,4500,0
9586,100000,2,university,1,29,0,0,0,0,0,0,48065,49189,50746,51158,49226,51211,1900,2400,1800,1800,2800,2100,0
16120,300000,1,graduate school,1,35,0,0,0,0,0,0,91282,45885,35329,29368,18833,93329,3260,2240,1505,1250,80934,2700,0
12526,130000,2,graduate school,2,27,-2,-2,-2,-2,-2,-2,0,0,734,0,390,988,0,734,0,390,988,1990,0
3088,70000,2,university,2,25,0,0,2,0,0,0,41511,44525,43514,44489,45617,46702,4000,0,2000,2000,2000,3000,1
11869,300000,2,university,1,40,-1,-1,-1,-1,-1,-1,2991,1278,4043,683,172,402,1278,4045,685,172,402,4080,0
2479,180000,1,graduate school,2,29,0,0,0,0,2,2,93962,95955,98354,105327,107500,105614,3500,4000,8600,4000,0,8100,0
5432,100000,1,graduate school,2,32,0,0,0,0,0,0,26127,26608,24689,25699,26809,25836,2000,2000,1700,1500,1500,1700,0
9995,170000,2,university,2,27,0,0,0,0,0,0,64195,66163,67856,38803,40259,41541,3000,3000,2308,3000,3000,1800,0
23140,50000,1,university,2,24,-1,0,0,0,0,0,6701,8770,11312,13112,13394,14176,2200,2700,2000,500,1000,700,0
20893,180000,2,university,1,44,0,0,0,0,0,0,174830,178917,182777,171239,119060,121981,7000,6800,6800,4500,5000,5000,0
11403,290000,1,high school,2,43,-2,-2,-1,0,0,0,170823,174650,123514,125973,128608,127976,8050,123514,4274,4426,4859,5407,0
9978,100000,1,graduate school,1,46,2,0,0,0,0,0,98482,89958,78533,75568,63637,50711,3517,2700,19782,2063,3000,1400,1
8456,190000,1,graduate school,2,33,-1,-1,-1,0,-1,0,546,1213,15571,14625,28520,24920,1213,15571,0,28520,0,0,0
15441,170000,2,unknown,1,39,-1,-1,-1,-1,0,0,1803,217,10121,12180,15667,9224,218,10121,12180,5011,0,265,0
16152,80000,1,university,2,24,2,2,-2,-1,0,0,1430,0,0,872,22872,20641,0,0,872,22000,2002,2001,0
832,100000,1,university,1,49,0,0,0,2,0,0,34704,30906,28325,22160,18842,17023,2011,2028,10,558,1044,12,0
10203,100000,2,university,1,60,-2,-1,-1,-1,-1,-1,0,198,198,324,171,0,198,198,324,171,0,144,0
12757,370000,2,university,1,45,0,0,0,0,0,2,155124,162526,168389,338660,221808,222304,10000,10000,10000,114000,10000,0,0
12321,480000,1,graduate school,1,43,0,0,0,0,0,0,377420,389573,400693,393892,348733,331930,20000,20000,20005,15000,15000,12000,0
6181,50000,1,high school,2,26,0,0,0,0,0,-1,24132,20109,19932,19762,10708,20148,1902,1200,30,1031,20201,605,0
23550,20000,1,university,3,40,0,0,0,-1,-1,-1,16149,17373,18000,20000,0,780,1500,1000,20000,0,390,0,0
1929,120000,2,university,2,25,3,3,2,2,2,2,87057,84821,85194,76326,75122,75011,0,2700,2500,3200,2500,0,1
1371,250000,2,university,2,33,0,0,0,0,0,0,255223,47070,48130,49625,51500,0,1600,1650,2100,3000,0,94825,1
3091,50000,2,university,2,27,1,2,2,2,2,2,8951,8862,10061,9751,11585,11250,200,1500,0,2000,0,1600,1
15249,210000,2,university,2,29,-1,-1,-1,-1,-1,-1,1778,224,2018,0,1118,1858,226,2031,0,1118,1858,620,0
22333,370000,2,university,2,38,0,0,0,0,0,0,75823,63617,65585,67223,62201,64356,5000,3000,3003,3000,3500,60000,0
13379,190000,1,high school,1,34,0,0,0,0,0,0,187780,189924,192232,186472,190262,193403,6781,7071,6744,6866,7203,7182,0
10719,440000,1,high school,1,47,0,-1,-1,-1,-1,-1,98161,1238,1238,1238,1238,2165,1238,1238,1238,1238,2165,150000,1
14003,250000,2,university,1,35,2,0,0,0,0,0,92966,37341,38905,35356,34978,35822,1641,2205,2000,2000,1000,1000,1
10496,180000,2,university,2,24,0,0,0,0,0,-1,54357,19435,11718,5265,3950,270,1260,1000,105,79,270,0,0
1917,300000,2,graduate school,1,51,0,0,0,0,0,0,108639,85818,90069,85008,83983,50257,4107,7346,65000,2500,2022,1800,0
19685,130000,1,university,1,34,0,0,0,0,0,0,129998,132880,128615,130553,100976,96560,6543,6700,6050,4040,3700,3562,0
10874,60000,2,university,1,46,0,0,0,0,0,0,20351,21395,22388,22431,22324,22601,2000,2000,1000,1000,2000,0,0
19134,30000,1,graduate school,2,28,2,2,2,2,0,0,9799,10056,9815,7576,5746,3900,2350,2000,0,144,128,39,0
22894,210000,2,graduate school,1,37,0,0,-2,-2,-1,-1,2960,0,0,0,198,0,0,0,0,198,0,0,0
11328,500000,2,university,1,40,-2,-2,-2,-2,-1,0,240927,18676,9390,-3772,282777,288937,1093,9429,3423,291227,9011,9030,0
10697,30000,2,high school,3,48,0,0,2,0,0,0,18385,20422,18905,24817,29220,17260,4000,0,10000,5000,1700,0,0
8690,200000,2,university,2,24,0,0,0,0,0,0,21447,23429,26158,29486,27166,25954,2649,3500,4008,1098,1500,1000,0
18927,20000,1,graduate school,2,22,0,0,0,0,0,0,19231,20235,21579,22231,22301,21687,1331,1675,1327,800,783,777,1
3620,160000,1,university,2,29,0,0,0,0,0,0,163982,161499,154469,121367,119910,117993,6150,5540,4205,4300,4500,4300,0
7426,350000,1,graduate school,2,33,0,0,0,0,0,0,53562,49396,42968,38575,34226,31026,2045,1660,1338,1300,2000,865,0
5988,340000,1,university,1,48,0,0,0,0,0,0,73627,75052,76022,76402,75356,76237,3870,3819,2823,2876,2853,2863,0
16057,50000,2,graduate school,1,50,2,2,2,2,2,2,38483,39511,40582,41316,41998,42674,1960,2000,1700,1662,1493,0,1
8918,130000,2,university,2,25,1,2,2,2,0,0,4393,4178,10018,5353,5465,4559,0,6000,0,173,326,80,0
20389,80000,2,unknown,2,33,-2,-2,-1,0,0,0,5833,0,15728,9265,10400,0,0,15728,1500,1400,0,0,0
7181,30000,2,university,1,34,0,-1,-1,0,0,-1,27816,1250,24135,24745,22805,10745,1260,24135,1000,2000,10745,18572,0
1977,300000,2,graduate school,2,28,-1,-1,-1,-1,-1,-1,986,2939,27754,10534,1954,2140,2964,27968,10597,1954,2140,390,0
2310,450000,1,university,2,29,1,2,0,0,0,-1,16524,12624,11239,10569,3868,5000,676,1204,264,19,5000,0,0
3550,20000,1,unknown,2,50,0,0,0,-1,-1,-2,19062,19242,14725,780,0,0,1333,1000,780,0,0,0,0
1767,170000,2,university,1,38,-1,-1,-1,0,0,-2,521,5360,29271,26511,0,0,6439,29271,0,0,0,2730,0
7151,50000,1,high school,1,36,1,3,2,5,4,3,21031,20411,23766,23114,22173,21521,0,4000,0,0,0,1250,1
17877,230000,2,university,1,32,0,0,0,0,0,0,55623,59913,60991,37289,37368,37357,5855,3000,1848,1457,4443,0,0
4908,30000,1,university,1,49,0,0,2,2,0,0,12855,16012,16453,15891,16224,16710,3690,1000,0,589,756,1500,0
11230,130000,1,graduate school,2,28,-1,-1,-1,-1,-2,-2,500,0,35660,-20,-20,-20,0,35660,0,0,0,5350,0
5165,360000,2,graduate school,2,26,-1,-1,-1,-1,0,-1,724,125,416,190,190,66,125,418,190,0,66,151,0
16535,200000,1,graduate school,2,34,2,0,0,0,2,2,150493,156449,162377,174501,155355,129942,10000,10000,15000,0,10000,0,1
10925,30000,2,high school,1,33,1,2,2,2,0,0,39995,38049,35435,31976,29704,27687,1700,1100,0,1030,1000,3330,0
4639,20000,1,graduate school,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
21946,140000,2,university,1,24,2,-1,-1,-1,-1,-1,1536,696,696,696,696,696,696,696,696,696,696,696,1
8238,180000,1,university,1,34,0,0,0,0,0,0,37671,39009,40213,41702,43687,44982,1800,2000,2000,2500,2000,2000,0
22452,210000,2,university,2,32,-1,-1,2,0,-1,-1,576,3578,34,10734,30367,8193,3578,0,10700,30367,19644,4431,0
1656,270000,1,university,2,31,1,2,2,2,2,0,16616,16911,14692,13907,10660,10683,2500,0,1000,0,2000,1000,0
2862,80000,2,university,2,27,0,0,0,0,2,2,72991,75134,76083,81183,79906,75294,3320,2800,6400,2870,0,3150,0
8802,350000,1,graduate school,2,31,0,-1,-1,-2,-2,-2,51900,1000,0,0,0,0,1000,0,0,0,0,0,0
20648,210000,2,university,2,36,1,-2,-2,-2,-1,0,0,0,212,3066,13206,10583,0,212,3066,13206,212,0,0
3323,240000,1,graduate school,2,33,1,-2,-2,-2,-2,-1,0,0,0,0,0,41300,0,0,0,0,41300,868,0
9358,50000,1,high school,1,59,0,0,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,0
19587,240000,1,university,1,39,0,0,0,0,0,0,215013,220938,213460,217816,222214,227174,9600,7800,7907,8021,8610,8084,0
5904,120000,2,graduate school,2,29,0,0,0,0,0,0,121805,120933,120629,116316,117358,118560,4600,4300,4200,4219,4500,7600,0
3862,50000,1,graduate school,2,49,0,0,0,0,0,0,25277,27209,23740,19448,19594,19762,3000,3014,684,1000,713,677,0
8064,380000,1,high school,1,52,2,0,0,0,0,2,390409,369065,375150,383319,385813,365587,15353,14219,15022,29000,0,27000,0
4813,150000,2,graduate school,2,25,3,3,2,2,2,2,147260,148157,146844,145037,145349,145506,8100,5202,5300,5300,5300,5500,1
2127,60000,1,graduate school,1,42,2,0,0,0,0,2,39986,41036,42449,43243,48537,47606,2000,2100,1800,6000,0,2000,1
20293,350000,2,graduate school,2,31,0,0,0,0,0,0,314747,322981,326921,210500,201775,171242,15000,12127,9557,8000,6500,7000,0
11765,80000,2,high school,1,34,2,3,2,2,2,0,78489,76697,74847,79620,78257,79953,0,0,6000,0,3200,3000,0
2089,130000,1,university,2,31,1,2,2,2,0,0,70722,69040,70912,63626,59200,38263,0,4130,43,2000,1368,1418,0
982,60000,1,graduate school,1,33,-1,-1,-1,-1,-1,-1,8308,7565,8373,7565,7565,7565,7565,8373,7565,7565,7565,7565,0
23415,60000,1,university,2,38,2,0,0,0,0,0,58190,59615,60379,56921,18050,18385,3000,3100,1409,631,1000,664,1
21621,20000,1,high school,2,33,1,2,2,2,2,2,16247,15689,18417,17802,19543,18442,0,3000,0,2000,0,1000,0
18821,80000,2,high school,2,60,0,0,0,0,0,0,37298,19025,12720,14169,13828,1664,3000,3000,2030,3000,1000,839,0
5268,80000,2,university,2,40,0,0,0,0,0,0,46982,38738,31923,25885,20195,19494,1728,1411,1009,605,2012,209,1
801,410000,2,graduate school,1,31,-1,-1,2,2,-2,-2,2744,2041,630,-736,-1591,-2303,2051,5,266,266,253,6384,0
11757,60000,2,graduate school,2,26,-2,-2,-2,-2,-2,-2,17873,5959,2933,2933,4933,1983,3000,1000,0,2000,0,13072,0
10658,200000,1,university,1,36,1,-2,-2,-2,-1,-1,0,0,0,0,1680,0,0,0,0,1680,0,0,0
12886,300000,2,graduate school,2,31,0,0,0,-1,-1,0,34515,60700,33843,5045,10288,12565,30000,5000,5045,10288,5000,5000,1
3291,70000,1,university,2,27,0,0,0,0,0,0,63298,65785,65353,84184,47686,49276,4100,2400,2500,1800,2400,4800,0
23292,230000,1,university,2,30,0,0,0,0,0,0,115141,101832,92396,84297,49681,46224,5028,5000,4000,2029,2000,2500,0
22461,100000,2,high school,1,40,-2,-1,2,2,-2,-1,3234,6163,3786,3789,2195,3691,6163,0,3809,0,3691,1328,0
20241,290000,2,university,2,25,0,0,0,0,0,0,78719,71559,66658,68627,61578,59274,2510,2500,3000,3000,3000,3000,0
1517,260000,2,graduate school,2,33,-2,-1,-1,-1,0,0,0,204,-810,2190,810,0,204,0,3000,0,0,0,0
8531,50000,1,university,2,22,-1,0,0,2,0,0,5696,6723,8619,8334,8510,8728,1277,2173,0,459,513,161,0
1782,550000,2,university,1,32,0,0,0,0,0,0,546741,535509,548020,530672,155083,165975,22863,167622,14000,4300,158064,28840,1
14835,50000,2,university,1,25,0,0,0,-1,-1,-1,9587,6583,3243,1691,-1889,2720,1200,1000,1700,0,5679,1600,1
22673,100000,2,high school,1,39,0,0,0,0,0,0,97944,99580,92297,184134,70400,0,4296,4068,2037,1408,0,0,0
20617,360000,2,university,1,34,-1,0,0,0,0,0,42720,22303,17959,11933,8371,11196,1430,4987,3966,5081,6605,1511,0
13029,80000,2,university,1,56,3,2,2,2,2,2,63995,65347,66705,68506,69787,68844,3000,3000,3500,3000,300,5100,1
9682,500000,2,university,1,38,-1,-1,0,0,0,0,9889,24911,71852,18155,32201,39668,24920,50290,5002,15001,17028,778,0
2433,210000,1,university,1,40,-1,-1,0,0,0,0,5130,15266,11423,9329,12329,10039,15266,2500,1200,3000,1077,2104,0
6857,50000,2,university,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
23625,320000,1,graduate school,1,48,2,2,2,2,2,2,206732,201932,215392,218370,220977,225021,0,18300,8000,7700,7700,0,1
20221,70000,2,high school,1,44,0,0,0,0,0,0,9195,2301,3344,4303,4243,5248,1041,1084,1043,1000,2000,2000,0
12622,160000,2,graduate school,2,29,0,0,-1,0,0,0,14023,14224,101479,101454,102861,103921,1450,101505,3600,3700,3800,3500,0
14886,80000,2,university,2,26,0,0,0,0,0,0,35220,38215,38598,40560,40968,42321,4000,5390,3000,1453,2000,1677,0
16793,50000,1,university,2,38,0,0,0,0,0,0,46005,46234,17266,18253,18618,37495,1266,1298,1285,650,825,1582,0
6585,50000,2,graduate school,2,38,0,0,0,0,0,0,46179,38055,28857,27495,26344,24879,1881,1683,1064,900,862,1000,0
3218,240000,1,graduate school,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
7667,130000,2,university,2,23,0,0,0,0,0,0,78426,77613,62963,58470,59069,51599,3000,3000,3000,2500,2000,3000,0
14805,70000,2,graduate school,2,25,0,0,2,2,2,0,37017,39980,39063,41592,39101,40310,3900,0,3500,0,2000,1813,1
23034,80000,2,high school,1,56,-1,0,0,0,-2,-2,1407,2445,3377,-6,2188,5808,1068,1000,6,2194,5825,0,0
13677,150000,2,graduate school,2,33,0,0,0,0,0,0,1911,3079,4057,1920,1920,0,1189,1167,1000,0,0,0,1
18901,80000,1,graduate school,2,27,0,0,0,0,0,-1,74413,76817,74554,43727,16307,1755,7000,3000,1400,326,1755,0,0
797,150000,2,high school,2,30,-2,-2,-2,-2,-2,-2,456,9664,3420,2527,0,0,9664,3420,2612,0,0,0,1
